source_table,object_id,host_id,disposition,period_days,duration_hours,depth_ppm,planet_radius_rearth,stellar_teff,stellar_radius_solar,stellar_logg
TOI,6781.01,411955845,CANDIDATE,2.7638775,1.559,7451.0,11.9271,6155.0,1.35,4.25
TOI,6782.01,254209017,CANDIDATE,1.7278017,2.771,17825.0,17.158,6460.0,1.38,4.27
TOI,6783.01,291013124,CANDIDATE,6.0368213,1.984,108361.0,13.3128,3445.0,0.41,4.82
TOI,6784.01,253857911,CANDIDATE,3.1539313,4.023,14772.0,15.5528,6610.0,1.7,4.12
TOI,6785.01,219978369,CANDIDATE,16.2501976,7.487,2930.0,8.04744,6177.0,1.58,4.12
TOI,6786.01,253788533,CANDIDATE,2.7142282,3.44,23021.0,17.7291,6063.0,1.15,4.37
TOI,6787.01,201658484,CANDIDATE,2.9588636,3.438,8605.0,16.201,6405.0,1.74,4.07
TOI,6788.01,319568755,CANDIDATE,24.092358,3.907,14405.0,12.4646,5388.0,1.06,4.36
TOI,6789.01,90935909,CANDIDATE,4.2221583,2.921,7098.0,7.93123,5589.8,1.02,4.42
TOI,679.01,308050066,FALSE POSITIVE,11.1755425,5.482,7873.0,17.5706,6655.0,1.91,3.9
TOI,6790.01,129458276,CANDIDATE,6.1030299,3.689,13335.0,16.3974,6057.0,1.41,4.2
TOI,6791.01,101272159,CANDIDATE,18.8224069,1.76,13388.0,12.5063,5661.0,1.1,4.36
TOI,6792.01,326327260,CANDIDATE,7.9605908,3.236,6040.0,5.94344,5081.5,0.85,4.51
TOI,6793.01,352438619,CANDIDATE,6.5516113,0.786,6717.0,7.01051,4841.8,0.73,4.6
TOI,6794.01,408609355,CANDIDATE,7.3099457,6.439,4484.0,12.4526,6391.0,2.38,3.79
TOI,6795.01,269372232,CANDIDATE,2.1250402,2.897,8318.0,12.6314,5355.0,1.51,4.05
TOI,6796.01,32046665,CANDIDATE,3.7871416,3.257,6722.0,8.91723,5594.0,1.19,4.28
TOI,6797.01,164249928,CANDIDATE,0.9898852,1.352,4914.0,11.4457,5339.0,1.66,3.96
TOI,6798.01,290403522,CANDIDATE,22.3751134,11.966,6829.0,12.8125,6477.7,1.47,4.24
TOI,6799.01,387295547,CANDIDATE,0.664786,0.66,1215.0,5.36785,6333.0,1.35,4.28
TOI,680.01,335499997,CANDIDATE,0.433569,0.9778227,741.9430791,4.8760213,5967.0,1.7628,3.9495
TOI,6800.01,254174907,CANDIDATE,4.1518071,2.653,1556.0,10.2109,6702.0,2.71,3.72
TOI,6801.01,90935995,CANDIDATE,1.2245052,1.091,24584.0,19.6011,4337.4,0.7,4.58
TOI,6802.01,262470965,CANDIDATE,1.1079142,1.106,36019.0,12.7389,3969.0,0.59,4.66
TOI,6803.01,166495921,CANDIDATE,3.3522572,1.934,6919.0,10.9307,5951.0,1.39,4.19
TOI,6804.01,100264497,CANDIDATE,3.7724643,2.099,8796.0,13.0104,6170.0,1.38,4.23
TOI,6805.01,112989868,CANDIDATE,1.040425,0.979,9568.0,11.6289,4750.0,0.86,4.45
TOI,6806.01,144327080,CANDIDATE,23.2490769,3.914,48641.0,15.7473,4849.0,0.69,4.65
TOI,6807.01,441076258,CANDIDATE,6.6210878,2.297,13071.0,9.48332,4790.0,0.79,4.53
TOI,6809.01,29821723,CANDIDATE,2.6855972,1.744,31004.0,11.0734,3822.0,0.62,4.64
TOI,681.01,410450228,CANDIDATE,15.7784931,3.3857406,6805.627558,18.2872401,7447.0,1.6898,3.79
TOI,6810.01,214515989,CANDIDATE,11.3498282,4.564,10625.0,12.2742,6009.0,1.18,4.34
TOI,6811.01,129711632,CANDIDATE,1.1602698,0.489,18692.0,18.336,3692.0,0.7,4.57
TOI,6812.01,92443533,CANDIDATE,12.6357243,3.717,8255.0,13.1329,5951.0,1.41,4.17
TOI,6813.01,364267778,CANDIDATE,2.3557153,1.866,740.0,1.98374,4851.0,0.72,4.62
TOI,6814.01,211352962,CANDIDATE,0.7941828,0.905,2393.0,8.86489,6397.0,1.55,4.16
TOI,6815.01,233964924,CANDIDATE,17.9217736,4.309,44474.0,16.7867,5144.1,0.76,4.46
TOI,6816.01,278525028,CANDIDATE,10.9267866,6.548,9304.0,13.7902,5792.8,1.46,4.3
TOI,6817.01,402027382,CANDIDATE,3.1998039,1.816,3672.0,6.9761,5430.0,1.15,4.3
TOI,6818.01,281666033,CANDIDATE,10.1956949,1.526,3293.0,7.45333,5791.0,1.21,4.29
TOI,6819.01,327917279,CANDIDATE,8.5467163,3.813,2387.0,6.73372,5557.6,1.58,4.03
TOI,682.01,429304876,CONFIRMED,6.8392388,4.176,1213.0,3.74186,5085.0,1.08,3.92
TOI,6820.01,350821320,CANDIDATE,2.014214,1.854,971.0,2.55092,5039.0,0.82,4.54
TOI,6821.01,197643976,CONFIRMED,3.535713,2.148,3116.0,4.58576,5222.0,0.86,4.52
TOI,6822.01,261679541,CANDIDATE,2.7492112,1.866,26414.0,10.486,3794.0,0.6,4.65
TOI,6823.01,259884973,CANDIDATE,2.8411187,1.993,1915.0,5.54834,5517.0,1.19,4.27
TOI,6824.01,197642926,CANDIDATE,5.407469,2.87,13091.0,12.0272,5417.0,1.03,4.39
TOI,6825.01,197598125,CANDIDATE,16.4547455,4.517,2186.0,4.11474,5826.0,0.98,4.47
TOI,6826.01,55450156,CANDIDATE,6.4375108,2.572,730.0,2.10567,5203.0,0.74,4.65
TOI,6827.01,302453291,CANDIDATE,4.4738444,6.406,2985.0,11.2091,4943.1,2.53,4.423
TOI,6828.01,278666476,CANDIDATE,3.4894537,2.134,8533.0,11.1177,5415.7,1.19,4.4
TOI,6829.01,469967533,CANDIDATE,23.842,5.577,12487.0,17.1852,5923.2,1.45,4.423
TOI,683.01,437248515,CONFIRMED,3.4058895,2.6582989,15490.0795356,17.2861065,6302.0,1.26867,4.30907
TOI,6830.01,29430403,CANDIDATE,1.8778647,1.5178899,15157.0212857,13.2226172,5100.0,0.927664,4.4
TOI,6831.01,380884709,CANDIDATE,57.1050077,5.271,3388.0,5.93946,5816.0,0.97,4.49
TOI,6832.01,8995204,CANDIDATE,5.1392756,2.426,862.0,2.17365,4014.0,0.71,4.53
TOI,6833.01,4610830,CONFIRMED,8.2616616,2.862,1343.0,3.30997,5281.0,0.86,4.53
TOI,6834.01,49735922,CONFIRMED,6.3392677,3.02,1739.0,3.91968,5289.0,0.93,4.46
TOI,6835.01,301235044,CONFIRMED,0.2803246,0.868,507.0,1.64829,4477.0,0.72,4.56
TOI,6836.01,422618449,CONFIRMED,9.100412,2.181,1085.0,2.59387,5013.7,0.77,4.58
TOI,6837.01,262584907,CANDIDATE,0.9494413,1.392,136.0,1.37109,5872.1,1.19,4.423
TOI,6838.01,278892590,CONFIRMED,1.5109447,0.6401499,10693.4881603,1.2038917,5780.0,0.114827,5.27596
TOI,6839.01,126982911,CANDIDATE,2.9944742,3.0998781,3499.7547124,8.6826968,5756.0,1.44085,4.13367
TOI,684.01,462162948,CANDIDATE,19.8507621,2.249,1766.0,8.778562,9488.0,2.35947,4.07548
TOI,6840.01,380886534,CANDIDATE,8.9000334,1.8542477,22163.2825659,15.1261771,5854.0,1.0044,4.45956
TOI,6841.01,257467784,CANDIDATE,13.9285074,3.9986123,13364.3594607,9.5784743,5103.41,0.836141,4.52801
TOI,6842.01,58858008,CANDIDATE,5.3920955,4.2434029,15466.3588483,18.2452387,5752.18,1.41933,4.14674
TOI,6843.01,369474541,CANDIDATE,5.4977872,4.9400249,6357.7268879,14.0381026,6281.0,1.72746,4.05316
TOI,6844.01,311086350,CANDIDATE,3.8068712,2.2690911,17898.9103154,8.6543461,3913.0,0.647921,4.6113
TOI,6845.01,399571743,CANDIDATE,4.7443604,1.139,9002.0,7.57257,5420.1,0.75,4.5
TOI,6846.01,254296853,CANDIDATE,3.334884,2.559,12501.0,10.5691,5771.0,0.93,4.51
TOI,6847.01,150063444,CANDIDATE,1.3939452,0.922,5131.0,8.87293,6140.0,1.09,4.42
TOI,6848.01,230982415,CANDIDATE,7.5954765,2.533,45085.0,13.1172,3768.0,0.57,4.68
TOI,6849.01,434100688,FALSE POSITIVE,1825.048364,3.62,2576.0,12.7111,6290.0,2.09,3.89
TOI,685.01,281731203,CONFIRMED,11.6332127,5.081,3480.0,10.264,5287.7,1.73,3.88
TOI,6850.01,9166136,CANDIDATE,6.0803777,2.486,1366.0,3.36588,4275.7,0.89,4.37
TOI,6851.01,350861689,CANDIDATE,12.0101118,2.82,1204.0,2.28751,4073.0,0.67,4.59
TOI,6852.01,166671025,CANDIDATE,16.7382238,3.529,15139.0,9.09208,4551.0,0.7,4.6
TOI,6853.01,197808753,CANDIDATE,10.636983,5.378,2913.0,8.16912,6297.0,1.65,4.1
TOI,6854.01,55363630,CANDIDATE,2.7663479,1.212,2476.0,6.35856,6413.0,1.19,4.4
TOI,6855.01,274017513,CANDIDATE,26.3333899,2.783,8665.0,9.07333,5309.0,0.93,4.46
TOI,6856.01,254301731,CANDIDATE,0.6541517,0.823,35193.0,15.3922,3657.0,0.69,4.58
TOI,6857.01,281596890,CANDIDATE,10.0512067,1.763,22227.0,5.57868,3428.0,0.38,4.84
TOI,6858.01,201254754,CANDIDATE,3.3024845,1.465,1241.0,1.73871,3634.0,0.49,4.75
TOI,6859.01,237909527,CANDIDATE,9.6804752,3.922,10071.0,11.5702,5622.0,1.16,4.31
TOI,686.01,339857675,CANDIDATE,3.5137609,1.7579691,333.5976712,3.3397496,6279.8,1.59007,4.26
TOI,6860.01,36646052,CANDIDATE,0.6183488,0.587,5306.0,10.2266,5272.0,1.2,4.23
TOI,6861.01,293267224,CANDIDATE,3.7942532,3.769,6913.0,11.3603,5753.6,1.6,4.04
TOI,6862.01,408508003,CANDIDATE,8.2241876,3.501,8621.0,11.9576,5669.2,1.31,4.21
TOI,6863.01,419957314,CANDIDATE,7.8407154,2.891,5326.0,9.86579,5703.0,1.31,4.21
TOI,6864.01,25959926,CANDIDATE,15.5106583,4.356,5014.0,6.93651,5472.0,1.06,4.37
TOI,6865.01,405269313,CANDIDATE,2.4465664,1.753,2778.0,4.74384,4185.5,0.88,4.37
TOI,6866.01,344224831,FALSE POSITIVE,8.0179256,1.018,8684.0,9.29428,5356.0,0.94,4.46
TOI,6867.01,405230669,CANDIDATE,3.6810755,2.49,8544.0,8.85628,5465.0,0.95,4.46
TOI,6868.01,408506314,CANDIDATE,3.4106422,4.174,4984.0,11.8996,5222.0,1.89,3.83
TOI,6869.01,28872266,CANDIDATE,763.9701133,3.659,28404.0,8.20454,3671.0,0.53,4.71
TOI,687.01,74534430,CANDIDATE,36.2995129,4.4333923,1322.2472746,2.2115007,4253.9,0.617519,4.57
TOI,6870.01,58726656,CANDIDATE,6.6968572,3.398,589.0,3.89953,6466.5,1.8,4.05
TOI,6871.01,426471754,CANDIDATE,12.4652143,3.635,1127.0,2.51956,5647.1,0.88,4.55
TOI,6872.01,150096001,CONFIRMED,11.0248821,2.917,1943.0,2.46843,3798.0,0.46,4.77
TOI,6873.01,67395329,CANDIDATE,18.8204255,2.4015591,983.8549658,3.5747237,5450.0,0.868947,4.5378
TOI,6874.01,4426490,FALSE POSITIVE,2.668957,2.7508738,17029.8720026,16.1018337,5983.3,1.19683,4.3234
TOI,6875.01,403693870,CANDIDATE,3.5245689,3.150024,20956.9478296,17.3489851,6203.0,1.17724,4.37189
TOI,6876.01,377024332,FALSE POSITIVE,15.1771428,4.556,538.0,2.80249,6200.0,1.36,4.25
TOI,6877.01,365007485,CONFIRMED,33.5920255,6.385,3352.0,9.88421,5468.0,0.91,4.5
TOI,6878.01,262135904,FALSE POSITIVE,2.0990769,2.343,501.0,4.13797,8853.0,2.0,4.18
TOI,6879.01,364955057,CANDIDATE,13.5853161,5.271,850.0,3.82513,5854.0,1.43,4.15
TOI,688.01,339636032,FALSE POSITIVE,6.8787507,2.599,359.0,3.45801,6636.0,1.98,3.99
TOI,6880.01,4486230,CANDIDATE,14.9166631,3.709,659.0,1.92053,5434.0,0.81,4.6
TOI,6881.01,431899136,CANDIDATE,1.9769396,3.021,11495.0,15.8982,6440.5,1.65,4.12
TOI,6882.01,293075732,FALSE POSITIVE,0.5666806,0.722,1530.0,8.04611,5517.0,1.65,3.99
TOI,6883.01,393818343,CONFIRMED,6.067187199999999,3.9569972,1196.0597801,3.8324012,5657.0,1.09993,4.35534
TOI,6884.01,156514476,CANDIDATE,14.4217699,2.3406411,2348.45658,9.4489967,6026.94,1.91917,3.92106
TOI,6885.01,154067753,CANDIDATE,11.6515287,4.1130736,15415.73003,11.0647635,5335.0,0.891247,4.50186
TOI,6886.01,397053253,CANDIDATE,4.8003341,1.9999398,6286.5016158,5.5672157,4664.59,0.71163,4.60279
TOI,6887.01,39174810,CANDIDATE,6.5883481,5.3652099,5547.4045934,9.5170822,6186.7,1.24901,4.31682
TOI,6888.01,312543349,CANDIDATE,19.9253903,7.1580751,4510.2840364,10.8355197,6213.0,1.58437,4.11609
TOI,6889.01,282794970,CANDIDATE,10.5465818,3.4172956,26790.7015542,18.8533824,5726.0,1.0922101,4.37006
TOI,689.01,445822015,FALSE POSITIVE,1.66402,3.397,7964.45,7.65443,4841.3,0.78,4.71
TOI,6890.01,5364106,CANDIDATE,6.067187199999999,8.8064896,1970.1779923,6.5779189,5964.0,1.26252,4.27302
TOI,6891.01,165312726,CANDIDATE,8.3106603,1.6506686,9717.1934198,8.109016,5675.0,0.802301,4.63371
TOI,6892.01,253054954,CANDIDATE,17.8961832,5.8302347,6620.0097774,11.0501866,5767.33,1.30053,4.22267
TOI,6893.01,272125414,CANDIDATE,6.067187199999999,13.4131846,1002.2730453,8.5614402,6140.0,2.5072899,3.70561
TOI,6894.01,67512645,CONFIRMED,3.3706303,1.5183944,166589.9107386,9.3830336,3133.0,0.222121,5.02671
TOI,6895.01,252537013,FALSE POSITIVE,7.0469712,2.551,1020.0,3.77076,5940.0,1.2,4.423
TOI,6896.01,9707944,CANDIDATE,19.7357748,4.9695046,1136.7557914,3.5822698,5985.0,1.03501,4.44957
TOI,6897.01,89043973,CANDIDATE,8.330174,3.776804,8477.6052879,13.52336,5858.0,1.3273,4.3
TOI,6898.01,441158994,CANDIDATE,18.1070683,3.4544369,1920.6396242,3.3584758,4024.0,0.677805,4.5752
TOI,6899.01,139879080,CANDIDATE,2.8625937,2.6639389,150.7007612,1.1780056,5503.0,0.930478,4.48743
TOI,6900.01,140893722,CANDIDATE,13.9223368,3.0897341,551.9568212,1.7196615,4468.0,0.737084,4.54813
TOI,6901.01,262928973,CANDIDATE,3.2727859,1.703415,450.9235482,1.4541092,4550.0,0.68788,4.62037
TOI,6902.01,167656187,CANDIDATE,36.4358589,9.2522534,384.0441817,2.8743721,6597.0,1.40426,4.28305
TOI,6903.01,9216075,CANDIDATE,4.9676784,0.926966,540.7934769,3.8407588,6971.2,1.57506,4.22817
TOI,6904.01,387294150,CANDIDATE,16.8267434,2.4103679,1999.9128429,2.9646311,3944.0,0.628984,4.62692
TOI,6905.01,354846183,CANDIDATE,1083.5575987,8.3500813,2930.0714108,13.8558129,6002.0,2.52105,3.68023
TOI,6906.01,195192253,CANDIDATE,3.4770171,2.5101218,19986.4253524,11.8571021,5225.91,0.84127,4.53759
TOI,6907.01,198185513,CANDIDATE,3.3795099,2.7055281,18575.2343451,10.862172,5203.0,0.799465,4.57695
TOI,6908.01,197039766,CANDIDATE,3.7120776,3.0734816,1532.3995669,5.11821,5501.09,1.29268,4.19961
TOI,6909.01,252913663,CANDIDATE,4.4284676,2.4495032,11582.5189831,7.976213,3893.0,0.680198,4.58525
TOI,6910.01,288471046,CANDIDATE,2.5139302,2.9912384,12564.1964526,12.9860395,5585.0,1.10185,4.34946
TOI,6911.01,428812049,CANDIDATE,16.2520546,8.647,220.0,2.9719,6696.0,2.24,3.89
TOI,6912.01,67181830,CANDIDATE,7.63779,2.251,318.0,2.22751,5924.0,1.31,4.24
TOI,6913.01,121070864,CANDIDATE,0.5843146,0.555,1043.0,5.71748,6870.8,1.46,4.28
TOI,6914.01,59369068,CANDIDATE,9.3079811,3.235,6907.0,18.225,6076.4,1.1,4.41
TOI,6915.01,367439938,CANDIDATE,2.4915545,1.2,667.0,5.46811,8013.0,1.98,4.13
TOI,6916.01,264159776,CANDIDATE,3.9155539,3.72,12003.0,16.5322,6285.0,1.62,4.11
TOI,6917.01,47220926,CANDIDATE,9.7716812,5.281,4411.0,9.12933,6518.8,1.47,4.23
TOI,6918.01,365509373,CANDIDATE,14.2308461,5.835,4278.0,9.75869,5787.9,1.77,3.96
TOI,6919.01,69054388,CANDIDATE,0.7603078,0.363,5657.0,14.9311,4069.0,0.72,4.53
TOI,692.01,320417762,FALSE POSITIVE,1.03604,1.855,250.0,3.52761,9622.0,2.74,3.95
TOI,6920.01,84126162,FALSE POSITIVE,3.6688102,2.151,8447.0,9.85973,5821.5,1.12,4.36
TOI,6921.01,58474992,FALSE POSITIVE,25.714253,6.373,33131.0,15.8297,5677.8,0.86,4.58
TOI,6922.01,114422211,CANDIDATE,5.0989519,2.118,4236.0,7.74162,6305.0,1.24,4.34
TOI,6923.01,418184767,CANDIDATE,6.7274903,2.944,15103.0,11.3939,5221.4,0.94,4.44
TOI,6924.01,91777086,CANDIDATE,91.9283414,4.343,7033.0,9.22033,6118.4,1.13,4.39
TOI,6925.01,57147191,CANDIDATE,5.9785287,2.481,59578.0,13.9371,3674.0,0.59,4.66
TOI,6926.01,76731445,CANDIDATE,8.2864221,5.859,3916.0,9.77567,5643.0,1.76,3.95
TOI,6927.01,67349298,CANDIDATE,4.3427321,1.23,7461.0,13.7163,5737.3,1.12,4.35
TOI,6928.01,45376816,CANDIDATE,3.8978437,3.523,14344.0,13.8047,6280.0,1.24,4.34
TOI,6929.01,49524528,CANDIDATE,719.5740937,2.942,19525.0,10.9394,4854.0,0.78,4.55
TOI,693.01,458589703,FALSE POSITIVE,6.067187199999999,4.029,9640.0,17.7255,4654.2,0.72,4.59
TOI,6930.01,462507821,CANDIDATE,7.2218817,2.116,8080.0,13.5058,6172.8,1.15,4.39
TOI,6931.01,307375528,CANDIDATE,2.2183625,2.773,4409.0,11.9385,6307.0,1.89,3.98
TOI,6932.01,63307816,CANDIDATE,8.9533044,5.747,6349.0,11.7455,5808.0,1.46,4.12
TOI,6933.01,78290597,CANDIDATE,9.765482,5.01,2552.0,12.1312,5887.0,2.35,3.73
TOI,6934.01,19560484,CANDIDATE,2.8398671,3.091,8268.0,13.7553,5954.0,1.48,4.13
TOI,6935.01,270048796,CANDIDATE,1.763034,1.849,21098.0,9.55649,3958.0,0.67,4.59
TOI,6936.01,63082902,CANDIDATE,10.298566,2.022,4219.0,4.00839,4201.6,0.67,4.61
TOI,6937.01,294434193,CANDIDATE,1.3809769,1.229,927.0,5.73354,7445.4,1.53,4.3
TOI,6938.01,114600571,CANDIDATE,4.8789974,6.112,4762.0,15.3642,6473.0,2.46,3.78
TOI,6939.01,88929544,CANDIDATE,1.9207699,1.448,8247.0,13.6773,6039.4,1.38,4.2
TOI,694.01,55383975,FALSE POSITIVE,48.0511988,4.3070574,14503.3604877,12.8456117,5354.96,1.0417,4.45894
TOI,6940.01,421006834,CANDIDATE,0.3052608,0.309,1620.0,2.03448,3338.0,0.37,4.85
TOI,6941.01,74389253,CANDIDATE,2.9371797,4.009,6422.0,15.95,6610.0,2.17,3.91
TOI,6942.01,238506223,CANDIDATE,11.2320736,2.549,5174.0,7.84543,6234.0,1.06,4.47
TOI,6943.01,262137985,CANDIDATE,5.6906792,5.548,3155.0,15.1551,6749.0,3.03,3.63
TOI,6944.01,421005422,CANDIDATE,12.3027503,3.596,1304.0,2.60986,5181.1,0.76,4.62
TOI,6945.01,392022763,CANDIDATE,14.8547783,5.931,8228.0,11.426,6397.0,1.39,4.26
TOI,6946.01,14435301,CANDIDATE,13.2272686,1.676,11013.0,12.0458,5648.0,1.13,4.33
TOI,6947.01,457039843,CANDIDATE,6.5202038,4.73,9263.0,16.0234,6628.0,1.68,4.13
TOI,6948.01,438329568,CANDIDATE,5.4911822,0.523,4727.0,11.618,6250.0,1.3,4.29
TOI,6949.01,45905504,CANDIDATE,3.2232502,3.185,7301.0,11.4574,7164.1,1.44,4.33
TOI,695.01,55559618,CANDIDATE,21.3764237,4.7666334,786.0019744,2.6824173,5591.0,0.811463,4.38111
TOI,6950.01,165965790,CANDIDATE,2.0478359,1.559,40591.0,12.2554,3854.0,0.63,4.63
TOI,6951.01,83180637,CANDIDATE,3.7279887,3.303,13982.0,18.1003,6514.0,1.58,4.17
TOI,6952.01,400466395,FALSE POSITIVE,5.1391542,0.633,6171.0,10.2495,5974.6,1.0,4.48
TOI,6953.01,70435923,CANDIDATE,0.8204734,1.171,2903.0,8.70762,5956.8,1.55,4.1
TOI,6954.01,443607377,CANDIDATE,4.0207557,2.017,1556.0,3.74825,5019.9,0.95,4.41
TOI,6955.01,81963214,CANDIDATE,5.1185703,6.274,2687.0,11.7972,6547.8,2.55,3.76
TOI,6956.01,294350792,CANDIDATE,12.3900547,5.787,6904.0,9.88852,6824.2,1.33,4.36
TOI,6957.01,30853990,CANDIDATE,160.6760208,9.5344918,959.8285715,3.2160534,5389.7,1.02412,4.29499
TOI,6958.01,219108677,CANDIDATE,5.9815745,2.5574444,41908.6246041,13.6663996,4403.0,0.667127,4.6285
TOI,6959.01,230013442,CANDIDATE,3.1381914,2.7306785,15708.9640285,12.7099203,5210.0,1.0165401,4.37321
TOI,696.01,77156829,CONFIRMED,0.8602406,0.5124345,719.5357708,0.9718795,3450.0,0.33819,4.89044
TOI,696.02,77156829,CONFIRMED,3.6942604,1.1278521,832.8225921,1.0428407,3450.0,0.33819,4.89044
TOI,696.03,77156829,CONFIRMED,4.9652069,0.9361524,633.0580849,0.8566925,3450.0,0.33819,4.89044
TOI,6960.01,204496071,CANDIDATE,1.3059494,1.086804,8517.9333335,7.489346,5107.3,0.732116,4.423
TOI,6961.01,404715325,CANDIDATE,17.2367433,5.529651,946.1500622,3.9264923,5911.15,1.1687,4.33608
TOI,6962.01,435339558,CONFIRMED,21.9903619,3.8732381,1122.3021089,4.6034655,5294.0,1.33417,4.14669
TOI,6963.01,56658270,CONFIRMED,8.8349261,6.2442811,6132.2553437,9.0595904,3303.0,1.1499799,3.84689
TOI,6964.01,243208884,CANDIDATE,4.7645838,0.9332304,855.7217275,3.1594083,5432.25,1.0462199,4.37517
TOI,6965.01,80224448,CANDIDATE,5.9693397,3.441038,105.5424205,1.3473608,6007.0,1.12993,4.37729
TOI,6965.02,80224448,CANDIDATE,28.0693949,6.0393818,154.3008171,1.6221344,6007.0,1.12993,4.37729
TOI,6966.01,243030574,CANDIDATE,2.1659522,1.5926216,431.2815173,2.9108183,6194.54,1.30635,4.28076
TOI,6967.01,27635334,CONFIRMED,4.7335575,3.2089234,930.2503519,5.3852666,5496.0,1.75896,3.93163
TOI,6968.01,121990418,CANDIDATE,2.3475051,2.8281222,1972.3718293,5.4152906,5924.0,1.20432,4.31001
TOI,6969.01,17129975,FALSE POSITIVE,1.5142292,1.7190416,5271.4558635,11.6042711,6616.0,1.39196,4.2907
TOI,6969.02,17129975,CANDIDATE,4.5565614,2.7966471,5389.4106193,11.372041,6616.0,1.39196,4.2907
TOI,697.01,77253676,CANDIDATE,8.6078603,3.6798697,555.0621766,2.6206141,5447.0,0.968149,4.39971
TOI,6970.01,271749758,CONFIRMED,11.714447,3.5131822,12763.9935022,11.53374,5165.0,0.885629,4.48308
TOI,6971.01,354031707,CANDIDATE,4.1866989,6.5543918,2199.8936304,13.6762774,6309.0,2.85361,3.62105
TOI,6972.01,219824470,CANDIDATE,5.4809114,4.908,2237.0,8.44272,5907.0,1.72,3.99
TOI,6973.01,427765233,CANDIDATE,31.6527509,3.72,940.0,3.1745,5626.0,1.0,4.44
TOI,6974.01,348684814,CANDIDATE,7.7517707,3.975,4381.0,7.24338,5741.0,1.27,4.24
TOI,6976.01,5972036,CANDIDATE,1.7346044,1.084,1007.0,4.46251,6850.0,1.49,4.26
TOI,6977.01,436575927,CONFIRMED,5.0957983,1.772,714.0,1.92318,4197.0,0.7,4.56
TOI,6978.01,320847025,CANDIDATE,9.1258136,3.173012,169.7218223,0.9704787,4747.13,0.750709,4.56794
TOI,6979.01,26078330,CONFIRMED,8.754708,3.4644403,1527.6748939,3.5438108,5888.0,0.889347,4.57
TOI,698.01,141527579,CANDIDATE,15.0867738,2.1250291,1911.9221796,2.0905859,3570.0,0.471842,4.83196
TOI,6980.01,422912527,CANDIDATE,6.067187199999999,2.85547,409.3413481,2.416155,6186.0,1.17357,4.37093
TOI,6981.01,443823169,CANDIDATE,425.4506963,2.9472616,4753.2829943,2.0762333,3261.0,0.296806,4.92925
TOI,6982.01,113921235,CONFIRMED,59.8473992,4.3696664,11392.7507656,11.7556773,5765.3,1.09215,4.38
TOI,6983.01,368628986,CANDIDATE,31.1571613,5.9839922,336.5990841,2.6946338,6317.08,1.3783,4.2542
TOI,6984.01,83181153,CONFIRMED,6.067187199999999,5.1289452,3407.8486864,3.5506895,3683.0,0.515263,4.72407
TOI,6985.01,59490344,CANDIDATE,748.7146251,6.6689152,1655.3509066,3.4308988,5235.0,0.844852,4.5339
TOI,6986.01,366302410,CANDIDATE,1.2117417,1.046,33487.0,12.6463,3521.0,0.66,4.6
TOI,6987.01,21035365,CANDIDATE,4.6017382,2.615,17212.0,17.8729,6233.0,1.37,4.25
TOI,6988.01,70897115,CANDIDATE,13.414031,4.578,6670.0,8.766,5614.0,1.16,4.31
TOI,6989.01,261141602,FALSE POSITIVE,1.4956727,1.965,3708.0,6.10516,4812.0,1.06,4.28
TOI,699.01,149302744,CANDIDATE,14.8011934,3.42,345.0,2.44796,6138.6,1.42,4.07
TOI,699.02,149302744,CANDIDATE,33.6336133,5.352,384.0,2.30517,6138.6,1.42,4.07
TOI,699.03,149302744,CANDIDATE,672.6366236,7.4883769,423.1260918,2.9749826,6138.6,1.41864,4.07
TOI,6990.01,353302490,CANDIDATE,1.5829358,1.64,11242.0,8.45955,6047.9,0.81,4.68
TOI,6991.01,440562226,CANDIDATE,0.9902419,1.405,16490.0,15.3849,5643.0,1.25,4.25
TOI,6992.01,259330386,CANDIDATE,15.1389808,2.71,1596.0,4.03127,4448.2,0.7,4.6
TOI,6993.01,408656366,CANDIDATE,0.3695622,0.446,2001.0,4.9835,5661.0,0.94,4.5
TOI,6994.01,55390413,FALSE POSITIVE,1.8819016,1.162,5107.0,7.09086,4704.0,0.95,4.36
TOI,6995.01,383829317,CANDIDATE,9.9444971,3.171,3078.0,11.3375,6576.0,2.1,3.93
TOI,6996.01,41875043,FALSE POSITIVE,0.9602835,1.497,3132.0,6.0323,5708.0,1.08,4.38
TOI,6997.01,357858008,CANDIDATE,16.179367,3.903,10730.0,10.3462,5576.0,1.07,4.37
TOI,6998.01,350733403,CANDIDATE,27.035894,3.477,3817.0,6.01419,4225.0,0.66,4.62
TOI,6999.01,444977814,CANDIDATE,11.3689753,5.492,5979.0,9.89847,6076.0,1.31,4.26
TOI,700.01,150428135,CONFIRMED,16.051106,1.3968229,2768.5212418,2.5869212,3482.0,0.419457,4.438
TOI,700.02,150428135,CONFIRMED,37.4236838,3.3650101,737.5519387,1.3296571,3482.0,0.419457,4.438
TOI,700.03,150428135,CONFIRMED,9.977273,2.2583631,459.8525479,0.9617288,3482.0,0.419457,4.438
TOI,700.04,150428135,CONFIRMED,27.8096898,2.9558823,406.8232517,0.9491858,3482.0,0.419457,4.438
TOI,7000.01,154926644,CANDIDATE,2.7897577,3.375,3360.0,15.2527,5794.0,2.92,3.52
TOI,7001.01,85113291,CANDIDATE,16.3475547,1.873,46329.0,13.2139,3662.0,0.65,4.61
