period_days,duration_hours,depth_ppm,planet_radius_rearth,stellar_teff,stellar_radius_solar,stellar_logg,disposition
3.067816,2.1103325,34536.7848173,11.7996868,3965.0,0.636572,4.62,2
2.7161298,3.5299033,14527.4470152,14.5541659,5962.0,1.18678,4.32795,2
5.3829728,1.382,1078.0,3.5038,5134.0,0.76,4.61,2
1.7615631,1.171,1050.0,6.69058,6270.7,1.95,3.94,0
20.5676815,5.523,1112.0,5.30408,6809.0,1.49,4.26,1
3.1856488,1.304,4750.0,11.2665,6602.0,1.51,4.22,1
14.2423724,4.046,225.0,2.12067,6815.9,1.65,4.17,1
7.1701672,2.859,731.0,2.37279,5707.0,0.94,4.5,1
1.3891689,1.675,696.0,6.01556,10585.0,1.84,4.35,1
5.6857105,6.105,6330.0,15.1292,6142.0,1.87,3.96,1
10.1466193,5.519,8161.0,11.2199,5660.0,1.22,4.27,2
27.0525472,3.862,953.0,2.99769,5615.0,1.01,4.42,1
6.254395,2.466,1174.0,2.73791,4986.0,0.83,4.52,1
3.8993831,5.1857347,6492.4843324,15.2636582,6152.0,1.86222,3.96619,2
20.4282929,7.501,7660.0,12.8306,8991.0,1.47,4.45701,1
15.6146058,5.8168055,467.1437307,3.0272584,5809.0,1.3820699,4.17404,2
2.6052674,4.24521,11139.9639243,17.8543699,5916.0,1.66978,4.02617,2
3.4200073,1.9339167,746.044174,2.8520931,5463.0,1.03162,4.39104,1
3.7442007,3.5004762,803.2627817,18.117379,9988.0,4.23822,3.59,0
3.9156848,3.584776,6668.8007799,16.7083729,6228.0,1.83823,3.98845,2
1.5487245,2.8258531,9869.0318921,14.506178,5887.35,1.41021,4.16889,2
3.8681492,2.1610195,17259.9935362,12.2658903,4746.0,0.877591,4.4323,2
3.8555897,3.2379644,16813.9237374,13.9654622,5741.0,1.05268,4.40631,2
9.7348295,4.325,1017.0,3.6974,6115.71,1.21,4.33401,1
2.8140207,3.191,7400.0,17.2648,7456.0,1.96,4.09,1
5.0493049,3.885,7850.0,15.7942,5821.0,1.76,3.97,1
1.1951761,2.4,2970.0,4.46821,5313.0,0.83,4.56,1
6.5604227,1.028,4049.0,11.1988,10902.0,1.72,4.42,1
2.8465928,2.664,2110.0,8.8779,5308.0,1.94,3.82,0
3.7846792,2.51,5870.0,12.2675,6360.0,1.55,4.16,1
5.1357505,3.504,11560.0,13.7192,6301.0,1.28,4.32,1
2.6721807,2.433,15750.0,13.6986,5549.0,1.06,4.38,1
3.5242025,1.79,23590.0,12.31,4485.0,0.78,4.5,1
6.4226101,3.007,16970.0,13.4185,4977.0,0.98,4.37,1
8.4498763,1.773,71390.0,11.6649,3330.0,0.41,4.82,1
2.9665122,3.346,8220.0,13.1813,7564.0,1.46,4.35,1
3.5982966,1.614,28570.0,13.0275,4458.0,0.75,4.54,1
2.5411063,3.491,8720.0,16.4931,6657.0,1.78,4.08,0
4.006489,3.949,11560.0,16.2059,6600.0,1.49,4.23,1
4.2025514,4.028,3360.0,10.5624,5678.0,1.8,3.93,1
2.8091879,1.927,3080.0,5.92308,5821.0,1.03,4.44,1
4.197866,3.223,10650.0,12.6868,5581.0,1.21,4.27,1
6.0671557,2.12,2080.0,6.40583,5737.0,1.36,4.18,1
1.9081122,2.094,2660.0,18.193,8944.0,3.3,3.75,1
10.5353472,1.098,9570.0,15.2166,6044.0,1.4,4.19,1
1.5101054,2.993,13090.0,19.2985,5964.0,1.74,4.0,1
3.9964264,1.722,12340.0,13.0504,5771.0,1.14,4.34,1
5.547255,4.835,11569.0,19.6103,6118.1,1.66,4.29,1
3.9997367,0.384,7460.0,13.8899,3827.0,0.64,4.62,0
4.5049415,2.372,14400.0,11.5788,5697.0,0.99,4.45,1
3.9956793,2.056,38380.0,13.077,4348.0,0.67,4.62,1
3.7219898,2.306,15860.0,12.8025,5806.0,0.98,4.47,1
4.449914,2.449,13550.0,14.3475,4910.0,1.2,4.19,1
2.4710528,3.033,5420.0,12.1002,6114.0,0.97,4.52,0
0.5498864,1.588,1110.0,4.44804,5808.0,1.35,4.2,1
3.415047,1.406,8610.0,11.3277,5449.0,1.12,4.31,1
7.1476512,3.03,13510.0,11.017,5287.0,0.94,4.45,1
3.3787501,1.837,9480.0,6.36345,3769.0,0.63,4.63,1
5.2498931,1.666,9200.0,12.9409,5988.0,1.27,4.27,1
14.3033451,4.769,26130.0,17.1437,5862.0,1.05,4.42,1
5.3194765,4.653,3640.0,15.9815,6987.0,2.66,3.77,0
2.8492565,1.846,24100.0,13.9182,4829.0,0.87,4.46,1
10.4453589,4.548,9360.0,11.824,5961.0,1.19,4.32,1
6.6314176,2.372,3080.0,10.0835,6044.0,1.75,4.0,1
3.8421028,1.184,8920.0,13.2581,6247.0,1.32,4.28,0
1.109435,2.723,27240.0,10.2843,3613.0,0.49,4.75,0
2.677573,2.885,3310.0,14.0246,6875.8,2.41,3.85,1
3.3879742,4.127,9990.0,19.4699,6236.0,1.95,3.94,1
1.343636,2.275,26070.0,18.3699,6339.0,1.1,4.45,1
2.2425137,2.062,2730.0,6.01656,6032.0,1.14,4.37,1
0.4131063,0.368,21940.0,12.2118,3621.0,0.5,4.74,1
2.5784481,1.253,7620.0,10.3952,5512.0,1.12,4.33,1
5.216581,3.314,7060.0,8.2634,5248.0,0.96,4.42,1
9.7216312,3.272,1830.0,7.28362,6702.0,1.7,4.13,0
6.9100016,4.536,4310.0,15.2568,8722.0,2.47,3.99,1
3.4363074,2.861,27910.0,14.7953,5213.0,0.85,4.53,1
4.0331416,1.348,37790.0,9.63078,3355.0,0.48,4.76,1
39.4718663,6.186,7758.0,16.3498,10416.0,1.82,4.35,1
3.1162505,3.289,11400.0,15.0692,6244.0,1.42,4.22,1
2.2377411,4.079,3640.0,14.7763,6148.0,2.46,3.72,1
7.1487697,6.864,1900.0,14.1861,5706.0,2.35,3.7,2
0.5223032,0.685,4390.0,14.2556,6285.0,1.72,4.06,1
5.8311038,3.283,4240.0,15.2747,6390.0,2.29,3.83,1
4.7264391,3.196,3150.0,14.0851,6132.0,2.37,3.75,1
0.9655766,1.224,3140.0,11.5845,7542.0,1.92,4.11,0
6.3989216,2.781,3830.0,10.6347,6243.0,1.59,4.12,0
15.2501659,4.331,4560.0,9.87708,5796.0,1.44,4.14,1
2.4013188,1.988,27340.0,12.4643,4224.0,0.72,4.54,1
5.9029732,3.337,8450.0,11.3389,7142.0,1.18,4.49,1
4.1784844,4.307,5000.0,15.7612,6283.0,2.4,3.77,1
1.9447712,1.345,2880.0,13.5597,5369.0,2.32,3.68,0
3.0076713,3.094,10740.0,12.7756,5704.0,1.22,4.27,1
3.6491012,1.691,5880.0,11.0954,5628.0,1.4,4.14,1
0.9965843,2.633,14280.0,6.86149,3662.0,0.58,4.67,1
6.9349089,3.234,14850.0,11.4838,5364.0,0.94,4.46,1
9.7884653,3.894,2590.0,10.0684,5369.0,1.92,3.84,1
0.7835688,1.095,7440.0,11.8563,5932.0,1.28,4.26,0
2.4667486,2.984,7030.0,18.8159,5960.0,2.22,3.78,1
5.555905,3.459,3750.0,11.9323,5867.0,1.95,3.88,0
4.8292589,4.084,5930.0,13.6377,7035.0,1.67,4.18,1
2.4707357,1.597,5560.0,11.779,5869.0,1.53,4.1,1
5.6567374,3.223,7790.0,13.5941,5975.7,1.57,4.09,1
3.0233509,2.369,17150.0,11.3795,4881.0,0.84,4.5,1
30.1181254,3.3132176,14201.3576216,16.7776477,5809.0,1.1248,4.35,1
0.6583175,0.796,3740.0,8.31454,5766.0,1.08,4.38,1
2.4515393,3.005,7520.0,11.6029,7143.0,1.32,4.4,0
4.7729363,3.344,4300.0,12.9614,6269.0,1.96,3.94,1
17.2182695,7.888,4810.0,8.64247,6330.0,1.29,4.31,0
4.009823,4.015,7750.0,12.1613,6304.5,1.35,4.27,1
6.9038328,5.483,3790.0,14.2131,5612.0,2.31,3.71,1
10.1522322,6.614,9641.0,19.4581,6509.0,1.92,4.0,1
4.3887257,3.243,5820.0,8.92241,5561.0,1.13,4.32,1
12.5482879,3.396,49260.0,13.0082,3923.0,0.59,4.66,0
2.3682389,1.866,48700.0,10.9197,3504.0,0.49,4.75,1
4.0387941,3.537,5560.0,9.54371,6345.0,1.31,4.31,1
2.0353259,2.032,12030.0,11.6988,5771.0,1.05,4.41,1
4.3686174,2.943,3730.0,13.2129,5393.0,2.13,3.76,1
10.4137962,3.482,1948.0,8.3814,6439.3,1.97,4.12,0
15.4159906,2.127,4500.0,10.5168,6120.0,1.56,4.12,0
5.0114216,4.514,4940.0,15.3662,6152.0,2.22,3.82,1
5.2079858,3.795,8550.0,16.7817,5204.1,1.79,3.88,1
4.0252588,3.596,8980.0,13.4189,6059.0,1.4,4.2,1
6.2043746,5.957,4380.0,14.9548,6122.0,2.49,3.71,0
6.1606297,2.218,10230.0,11.9381,6352.0,1.14,4.42,1
3.8116176,1.997,6560.0,7.38288,5430.0,0.89,4.52,1
3.7306955,3.657,6140.0,12.6264,6503.0,1.56,4.17,1
3.246565,3.478,8870.0,12.5001,6277.0,1.32,4.29,1
4.6079976,3.148,7730.0,15.6586,6662.0,1.79,4.08,1
3.7984372,4.539,4500.0,11.9632,6289.0,1.94,3.95,1
4.2447791,2.896,5800.0,9.6255,5763.0,1.24,4.26,1
3.1003012,1.826,11350.0,18.292,6323.0,1.67,4.09,1
5.5901313,1.245,11420.0,8.79073,4743.0,0.75,4.57,1
3.0200448,1.597,10640.0,13.0636,5585.0,1.23,4.25,1
0.3781425,0.473,4760.0,9.06704,5080.0,0.96,4.4,1
21.0685273,3.007,15800.0,13.6234,5403.0,1.06,4.36,1
2.260431,2.098,2680.0,3.92152,4452.0,0.74,4.54,1
6.13049,6.11,3640.0,12.5189,6078.0,2.08,3.86,1
2.8534013,5.176,15830.0,11.4232,3662.0,0.52,4.72,0
11.0771916,4.091,1920.0,2.97165,4738.0,0.69,4.64,1
1.6540803,2.008,3460.0,15.2145,6453.0,2.51,3.76,0
15.7866044,6.116,6960.0,11.2628,6237.4,1.33,4.27,1
5.9404096,2.479,15160.0,11.945,5933.0,0.97,4.5,1
3.3825012,3.422,4430.0,9.00661,6117.0,1.38,4.22,1
5.754879,6.944,1820.0,12.52,6742.0,2.95,3.66,1
6.9341584,1.937,510.0,2.15853,5451.0,0.87,4.54,1
7.9058861,0.867,2370.0,12.3664,6294.0,2.1,3.88,1
1.8826035,1.712,337.0,1.40901,4996.0,0.78,4.57,1
3.3751374,1.851,172.0,0.974713,4996.0,0.78,4.57,1
7.64348,2.772,560.0,6.82171,6258.1,2.94,3.59,0
3.1728284,1.777,360.0,3.27956,6689.0,1.59,4.19,1
45.7138545,4.283,5549.0,17.5122,5513.0,2.18,3.75,1
10.7004569,1.281,2409.0,13.1568,6906.0,2.44,3.84,0
0.5902387,1.045052,518.7240999,1.6802901,3844.0,0.590924,4.6589,1
0.9292334,0.983716,45240.8420953,10.6079914,3207.0,0.485926,4.74975,1
3.2520192,3.491,9420.0,12.5826,6756.31,1.28,4.38298,1
2.3062125,1.5098977,400.6390117,2.0651033,5816.0,0.963996,4.48945,1
4.4571444,6.1089711,7175.6801891,18.031156,6074.0,2.09465,3.85122,2
1.5136003,2.4400695,745.1393405,8.3090193,6017.0,2.93328,3.55,0
3.076329,3.9016058,9490.8396842,14.2287485,6401.79,1.4311,4.23563,2
1.617487,1.2809267,342.1852102,1.3134056,3900.68,0.70171,4.5239,1
1.9261183,1.068842,3853.8831363,4.8624405,5383.13,0.678984,4.7447,0
4.3226229,3.3699025,11939.7472843,15.1546943,5924.0,1.3475699,4.21239,2
3.9816471,3.247,15590.0,14.4616,5771.0,1.14,4.33924,1
4.2254748,4.8390265,1577.257225,7.6400361,5729.0,1.75516,3.95931,1
3.5381039,2.441937,11844.6534836,12.0728557,6084.0,1.0424401,4.45887,0
15.343585,3.901,1344.0,3.32532,5758.0,0.99,4.45663,1
753.822332,4.495,520.0,1.90769,5940.0,1.06,4.42516,1
9.2152386,3.487,695.0,2.47478,5940.0,1.06,4.42516,1
7.9192605,2.5053873,21472.3061237,11.5285264,4302.0,0.758608,4.5054,2
6.5197781,2.63,1290.149756,8.5555002,4951.7,2.65,3.55,0
3.0927432,2.2215324,28695.1012159,12.6556708,4713.98,0.750341,4.56492,2
3.9914012,4.2579634,8891.5603147,17.0087765,6528.05,1.75165,4.0799,1
3.5247546,2.958,17803.0,16.3776,6052.0,1.19,4.34258,2
3.1643744,2.506,3842.0,6.79941,6238.0,1.23,4.33794,1
1.7266943,0.9051433,1037.7815799,1.2127014,3487.0,0.371684,4.85306,1
373.0381637,15.3281375,2858.622379,8.4472776,6508.0,1.54352,4.18652,1
0.4378024,1.5315811,1462.5517623,1.4551234,3256.0,0.365717,4.85874,0
0.4317124,0.8674164,19454.2065361,8.4942819,3180.0,0.58914,4.66041,1
0.7394818,1.247372,153.5319003,1.3097748,5632.0,0.977079,4.45734,1
4.7267257,3.014,283.0,1.45952,5655.0,0.92,4.50815,2
79.5839995,4.3996752,585.7148869,1.9748837,5391.0,0.79137,4.61444,2
7.0142458,2.6555328,1867.3179922,2.3954787,3721.0,0.539525,4.703,1
38.4787613,5.1869737,23972.8957136,12.5609376,5439.49,0.810043,4.59877,2
1.0271879,0.9889992,863.0912024,1.375524,3406.0,0.399822,4.82682,1
3.4130781,2.5787928,4017.8298399,5.5008027,5410.0,0.865985,4.53617,2
2.4157665,2.1700812,242.4992335,1.5356382,4837.0,0.774575,4.55481,1
38.5835889,11.0403765,1501.2063653,6.8872276,6373.72,1.74231,4.05962,2
48.7130843,4.8155571,1609.7433089,2.4883067,3943.0,0.621798,4.6329,1
0.8374997,1.9640812,248.9571168,2.0046235,5706.0,1.08974,4.37,2
6.8669657,3.8812584,796.5543815,3.5242338,6173.0,1.07955,4.44273,1
700.9622566,6.2194192,456.5698347,2.2203819,5626.0,1.00018,5.47131,1
7.0893162,3.3795425,127.6112321,1.6279088,5983.0,1.24177,4.29138,1
8.0276821,2.9574257,11271.5765812,11.980977,5368.0,1.12772,4.30215,2
28.5410557,10.6581231,1280.5898265,7.1843683,6197.21,1.64162,4.08307,2
7.9726644,2.5395549,3581.1493923,3.7927661,4564.61,0.637495,4.68645,2
6.2468813,9.0400019,516.1273113,15.6817806,4643.39,6.3787198,4.438,2
109.0502946,7.3613043,3819.91221,12.6721874,8953.0,1.92506,4.22329,1
5.655018,1.7818546,356.813695,1.5874236,4674.0,0.704768,4.61121,1
9.3380252,2.8573107,1771.5047592,3.093161,4066.0,0.723481,4.52539,1
6.8834027,1.92,771.0,2.87691,6133.77,1.23,4.32058,2
0.4489589,0.7637477,674.8277016,1.015263,3419.0,0.377509,4.84756,2
3.003901,3.8750477,10093.1737819,16.7208629,6052.0,1.50633,4.1353,2
10.9048392,1.5530648,4030.7760993,1.5489482,3272.0,0.242121,4.99712,2
5.8599392,4.0842391,289.4487735,2.9189614,6149.0,1.5092,4.14765,2
9.8786838,1.8852042,1728.7453821,2.1083189,3759.27,0.460619,4.86726,2
16.1455898,4.5431711,919.5336262,3.563467,4816.0,0.732995,4.59996,2
2.5080815,1.1724398,1292.7152523,2.6163105,4715.0,0.739515,4.57812,2
949.7905952,4.2222063,3029.1585847,2.8632815,3500.0,0.424371,4.80448,1
0.8573727,0.5478598,2045.7091221,1.2465478,3098.0,0.235048,5.00721,2
1.5500607,1.225,2550.0,11.5208,8552.3,2.04,4.18,1
3.477756,1.999,1177.0,11.3342,6221.0,3.1,3.53,1
0.5868508,0.494,1005.0,6.12033,5842.0,1.48,4.17,1
2.3179699,1.496,12009.0,14.5204,5770.0,1.33,4.438,1
16.2117629,5.3495584,3669.0022778,7.2826036,6119.0,1.18343,4.35436,1
3.2573898,3.1400826,13770.1931364,12.3569361,5698.38,1.0461299,4.40322,2
2.5199146,3.7121363,12429.3724559,17.7001932,6116.0,1.56419,4.11132,2
4.304829,3.5311266,7531.4221197,13.8395402,6001.0,1.51284,4.12263,2
4.0236805,3.71,8925.0,14.9702,5807.0,1.57,4.06406,2
2.5079177,3.0652269,6997.4591212,14.717643,6207.39,1.72725,4.03891,2
2.3322524,1.4407556,571.3138896,1.902342,4983.53,0.708945,4.65066,1
14.5478626,5.4881637,3222.8170072,12.189719,5559.5,1.9794101,3.84,1
9.1099373,9.51,8817.0,13.5278,6511.0,1.48,4.438,0
2.0319883,3.4937463,12273.0056923,17.7163979,6161.0,1.56523,4.1171,2
1.9281092,1.41745,107974.2359543,17.7947707,3264.0,0.369847,4.8548,1
1.5454492,2.7821528,4280.7714918,2.4829303,3264.0,0.369847,4.8548,1
1.0222806,2.071,1280.0,8.97675,8448.0,2.46,3.98,1
1.2757761,1.313,230.0,1.28307,4540.4,0.79,4.5,1
5.7238582,3.8545141,8682.2466029,11.6470757,6086.0,1.23052,4.31517,2
5.7998626,5.684,2387.0,11.022,5852.0,2.55,3.64892,2
16.1798603,6.495,2249.0,7.89958,5900.8,1.63,4.04,2
1.7442831,2.1928372,7445.2479047,15.3898195,8039.0,1.6008,4.31943,2
7.3723906,7.8217079,347.7876879,4.8405988,6083.0,2.5524099,3.68069,1
18.0401494,6.0379226,5645.2975375,11.1154985,6345.0,1.4445699,4.21827,1
2.5761796,1.5879379,49904.2528728,12.1450869,3628.0,0.497905,4.73924,2
6.5234669,5.814,7191.0,17.8406,6409.0,2.04,3.93,1
4.0158188,6.257,560.0,4.59761,6950.0,2.64,3.78,0
5.826731,4.571,1068.0,4.71778,6305.0,1.62,4.11,2
8.503614,1.203,1590.0,10.2441,6255.0,2.31,3.88,0
1094.062167,3.534,2352.0,4.39378,5359.0,0.85,4.55,1
7.7966237,1.461,2000.0,18.0417,9434.0,3.78,3.66,1
2.6452121,3.0559836,10456.8418233,12.7803657,5596.0,1.2406,4.24644,2
2.2538642,1.5107491,383.7274369,2.1962137,5957.0,1.10261,4.39105,1
7.4826325,6.5647136,2569.9421713,11.8138164,6128.0,2.2911999,3.7824,1
3.413702,2.9160091,15800.4739836,12.9118144,5845.0,1.01592,4.44554,1
2.0814345,6.7307424,16749.4607119,14.7083576,5583.0,0.9697,4.46043,1
5.4928246,3.4008546,1006.1582134,5.5323212,6235.0,1.70647,4.05522,1
10.8614911,5.5511467,11069.1320347,9.5731365,5663.55,0.895095,4.53693,2
5.4823596,4.955098,6502.5514222,15.2816665,6243.0,1.85996,3.98185,1
4.01357,4.1381202,8561.4394866,14.9544789,5679.0,1.53012,4.07294,2
2.2118281,2.5738654,2215.4831814,10.3424055,7690.0,2.12813,4.03855,1
7.4903271,5.800713,225.5988767,2.5277726,6111.67,1.61211,4.08398,2
12.5759948,6.529918,284.6855263,2.7981797,6111.67,1.61211,4.08398,2
0.8497194,1.3521675,69488.1410322,19.5460599,3493.0,0.679269,4.432,1
3.1420495,2.6691319,18253.753966,12.6079161,4996.0,0.877202,4.47095,1
10.327438,8.8021114,1239.1563644,8.6575486,6402.35,2.4084699,3.78349,1
2.3673691,1.474,592.0,3.89751,4403.0,0.71,4.58,1
6.3667329,2.628,778.0,2.19947,5413.7,0.85,4.55,1
3.3906311,2.344,720.0,8.3102,7373.8,3.54,3.56,1
8.1309123,3.313,313.0,1.51687,5639.0,0.97,4.46,1
8.2125318,3.203,898.0,2.68623,5936.0,1.0,4.47,1
15.3058859,3.463,6498.0,13.4962,6803.6,1.75,4.12,1
8.2065998,3.785,417.0,4.6173,6061.0,1.38,4.21,1
1.8330979,2.742,168.0,1.87367,6335.0,1.65,4.1,1
87.2129046,2.986,659.0,2.89746,6236.0,1.22,4.35,1
10.66839,2.717,460.0,2.81276,6718.0,1.37,4.32,1
1.6290926,4.6315189,411.7525108,3.94559,5658.0,1.5037,4.08591,0
2.1456324,2.1680096,1438.6746953,11.0288578,9389.0,2.80165,3.92,0
9.5128916,3.1254171,1191.6067436,2.7531721,4998.0,0.767312,4.58615,1
5.3664457,2.2975955,8748.7436413,10.9418064,5358.0,1.07573,4.34315,1
3.691559,2.720758,16316.0231993,14.7244708,5720.0,1.0878299,4.37355,2
3.2687063,3.6398573,9692.5415934,15.0466879,6007.22,1.40537,4.18781,2
12.1324506,1.5751733,171.2764262,1.5690907,5865.0,1.0159301,4.44965,1
832.9236254,8.6876381,594.2376069,1.7373781,4193.0,0.725064,4.53686,1
720.5742399,6.6602076,1456.9031847,5.3917254,6665.4,1.37318,4.31,1
2.2111104,2.1060279,1956.0116833,2.9944585,3761.0,0.656735,4.60411,1
9.6703611,2.037,684.0,2.23934,5212.0,0.86,4.51487,1
25.0882806,3.769,705.0,3.89809,5212.0,0.86,4.51487,1
104.2892798,5.8731029,2021.5793679,7.5126605,6501.0,1.43159,4.25028,1
1.1908287,1.834,2040.0,14.221,7471.9,2.14,4.09,1
8.0555716,3.5853172,913.8621738,3.3778836,5680.0,1.06221,4.38997,1
7.8864218,4.9429378,6241.5672443,12.4048291,5597.0,1.56051,4.04717,2
3.5941651,1.882,100.0,1.31196,5694.0,1.39,4.95801,1
4.3724063,1.4148388,1642.1950326,10.7278887,8096.0,1.67777,4.28307,0
1.3888584,0.8267002,1372.5136834,0.9650619,3300.0,0.256456,4.97775,2
9.2866733,3.2593808,713.8494352,2.6996251,5511.0,0.911823,4.50367,2
3.2135636,4.3141611,654.7322821,4.1549554,5772.0,1.59521,4.04527,2
4.7082414,3.7013817,10708.303583,15.2797869,5490.0,1.14715,4.3011,2
5.1855507,1.9734133,1496.7919264,2.4406793,3921.0,0.603804,4.648,1
1.2710408,1.113,1115.0,7.85938,6004.0,1.5,4.13,1
3.0519843,2.868,892.0,12.1856,6251.1,2.33,3.79,0
2.1613171,1.289,529.0,1.86733,5260.0,0.8,4.59,1
1.3154261,2.121,285.0,2.42354,6613.8,1.42,4.28,0
2.7297541,1.439,362.0,2.11652,5599.3,1.08,4.37,1
5.2887576,2.284,598.0,1.80945,4610.0,0.75,4.55,1
3.6649528,3.245,3865.0,16.4945,7889.0,1.61,4.53,0
1.2280156,1.0677974,1316.7462021,3.2034237,5223.0,0.852493,4.53,1
1.3328252,2.0496174,19240.1766706,15.3206915,5595.4,1.0670201,4.4,2
5.3708293,2.9133817,14601.0562246,12.0561316,5878.0,0.986176,4.47546,1
3.2422424,3.1662519,10616.2597804,13.8082328,7069.0,1.30309,4.40124,1
6.4095555,8.4737438,2845.1432466,17.4517774,6316.0,3.18048,3.53,1
3.1122458,2.4986472,14146.4724409,14.4173412,6176.8,1.1207401,4.5,1
6.4240944,4.0307342,19637.6137844,14.8362261,5618.0,1.04006,4.39959,1
3.8783341,3.6211626,7843.4867323,12.5321785,5748.0,1.34253,4.19506,1
8.5386633,2.337,1730.0,4.04578,5416.1,0.95,4.49,1
5.6952223,1.107,1470.0,3.92346,5416.1,0.95,4.49,1
3.1471655,3.402,1440.0,5.30134,4869.0,0.79,4.54,1
1.2541235,1.105,23010.0,8.66923,3642.0,0.54,4.7,1
5.8340292,1.289,11944.0,12.1719,5698.0,1.06,4.4,1
1.8859353,1.373,2197.0,7.26339,6556.9,1.57,4.18,1
8.9539287,2.618,5133.0,8.74683,5943.0,1.17,4.34,1
3.5529033,1.722,17309.0,17.9469,6389.0,1.41,4.24,1
9.866312,5.285,5737.0,11.5656,6209.0,1.64,4.08,1
4.6474314,8.452,2652.0,16.1625,6455.0,3.44,3.48,1
4.2070367,2.712,13290.0,16.5857,6437.0,1.59,4.15,1
0.9136081,1.099,1368.0,5.5813,7126.0,1.5,4.29,1
2.1350899,1.997,22574.0,12.6797,4894.0,0.8,4.53,1
4.2916798,3.088,9377.0,13.1247,6725.0,1.37,4.32,1
4.6107024,5.626,5689.0,15.7213,6391.0,2.18,3.87,1
4.0833335,4.406,15664.0,19.554,6298.6,1.58,4.14,1
2.8474853,2.303,22441.0,12.7345,5149.0,0.84,4.53,1
2.3107907,1.963,18595.0,12.0547,4767.0,0.86,4.46,1
7.1603723,4.672,9174.0,14.5353,5767.0,1.54,4.07,1
6.9191027,4.908,4926.0,11.0925,5922.0,1.72,4.0,1
4.5016419,1.897,2992.0,10.3672,5713.2,1.89,3.89,1
5.0310168,3.334,18296.0,17.1637,5656.1,1.32,4.2,1
2.3927114,1.806,13405.0,14.5439,5967.0,1.17,4.34,2
2.5530138,3.109,6564.0,13.9066,6286.0,1.81,4.01,1
18.8155978,4.153,18261.0,14.443,5641.0,1.14,4.32,1
4.679209,4.261,9667.0,14.7013,6600.0,1.67,4.13,1
3.1106751,3.129,10899.0,13.4185,5660.5,1.22,4.27,1
3.9779111,1.843,19441.0,12.2764,5494.0,0.89,4.52,1
9.7824078,3.889,3218.0,5.19023,5749.0,0.98,4.47,1
10.3299557,3.666,7172.0,16.2977,6486.0,1.97,3.97,1
0.88501,1.622,820.279,6.77007,5362.0,2.15,3.75,0
3.4742682,2.577,9883.0,12.8496,6121.0,1.34,4.25,1
2.6607389,1.538,16613.0,16.2086,6090.2,1.27,4.28,1
4.9564809,1.617,8884.0,10.077,5511.0,0.96,4.46,1
6.3765906,5.303,4465.0,10.9141,5433.0,1.8,3.91,1
3.9921399,3.299,9866.0,11.9626,5885.0,1.38,4.19,1
4.5803096,4.962,6130.0,14.6817,5770.0,2.1,3.81,1
1.5801759,0.645,6187.0,9.31686,4547.0,0.98,4.31,0
8.3753156,2.687,3994.0,11.1765,6134.6,1.76,4.01,1
13.3562254,7.214,5815.0,8.52588,6122.0,1.27,4.3,1
4.6616079,4.007,11972.0,19.1536,7437.0,1.7,4.21,2
1.3094686,1.108,18418.0,13.7943,3818.0,0.66,4.6,1
1.4354814,2.174,698.0,7.06395,6008.0,2.27,3.77,1
4.2005957,2.587,4448.0,11.3204,7803.0,1.67,4.26,0
3.6720231,3.064,15619.0,14.495,6158.0,1.23,4.32,1
2.301919,1.614,22440.0,12.3642,4654.0,0.79,4.51,1
1.6029811,0.955,5502.0,11.6345,6049.0,1.52,4.13,1
12.6885127,1.507,12512.0,16.2893,7710.0,1.45,4.37,1
0.4916402,0.453,29113.0,11.7778,3522.0,0.46,4.77,0
3.0444485,0.916,30036.0,9.04276,3413.0,0.47,4.77,1
4.1846077,1.805,10662.0,11.2001,5714.9,1.12,4.35,1
40.7401072,2.833,21776.0,14.5988,5081.0,0.88,4.48,1
5.7415661,1.414,5879.0,11.2346,6051.0,1.42,4.19,1
1.8478843,2.809,11766.0,18.4423,7218.8,1.65,4.21,1
9.9754699,3.465,26035.0,15.8848,5472.0,1.0,4.42,1
3.6948038,1.203,17237.0,10.2565,4376.0,0.75,4.52,1
4.3172876,2.178,23720.0,9.68709,3744.0,0.63,4.63,1
1.8021196,2.407,15426.0,13.3235,6012.0,1.1,4.4,1
6.7080688,4.67,4622.0,10.6429,6174.0,1.79,4.0,1
5.0809743,4.08,5709.0,14.7894,6071.2,1.97,3.9,1
17.9661374,3.791,3183.0,11.3217,6891.0,2.2,3.93,1
2.709631,3.282,10819.0,14.9972,5838.0,1.47,4.12,2
3.7473877,4.812,3898.0,12.686,5876.0,2.18,3.79,1
6.1429164,4.475,3871.0,7.50153,6291.9,1.38,4.25,0
3.5257269,3.457,4435.0,7.44411,5638.1,1.23,4.26,1
4.1877227,1.891,16840.0,13.6598,5543.0,1.05,4.39,1
9.6422713,2.946,28921.0,12.931,4799.0,0.75,4.58,1
3.89989,1.888,10637.0,14.6814,6076.0,1.41,4.2,1
5.8878118,1.815,9767.0,12.1166,5925.0,1.08,4.41,1
7.7614672,4.156,3110.0,7.85756,6515.0,1.43,4.25,1
2.7649802,1.659,3575.0,10.4307,7776.0,1.78,4.2,0
4.7783263,5.374,5107.0,13.2499,5622.0,2.0,3.84,1
8.7311119,4.4,4827.0,11.1752,6047.0,1.69,4.03,1
3.6153701,2.714,14305.0,13.6892,5516.0,1.13,4.32,1
6.3720834,1.322,5659.0,12.1724,6390.0,1.5,4.19,1
1.4252334,1.673,6901.0,10.7664,6033.0,1.35,4.23,0
